2015-08-27 14:28:19,597 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:28:19] "GET /?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
2015-08-27 14:28:19,618 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:28:19] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2015-08-27 14:40:54,058 DEBUG | views | root | FUNC::::::: app.main.route.index
2015-08-27 14:40:54,066 DEBUG | views | root | ** Leaving FUNC::::::: app.main.route.index
2015-08-27 14:40:54,082 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:40:54] "GET / HTTP/1.1" 500 -
2015-08-27 14:40:54,093 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:40:54] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2015-08-27 14:40:54,097 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:40:54] "GET /?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
2015-08-27 14:40:54,101 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:40:54] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2015-08-27 14:40:54,123 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:40:54] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2015-08-27 14:40:54,125 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:40:54] "GET /?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
2015-08-27 14:40:54,135 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:40:54] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2015-08-27 14:40:56,285 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:40:56] "GET /assets/ico/favicon.ico HTTP/1.1" 404 -
2015-08-27 14:41:00,118 DEBUG | views | root | FUNC::::::: app.main.route.index
2015-08-27 14:41:00,118 DEBUG | views | root | ** Leaving FUNC::::::: app.main.route.index
2015-08-27 14:41:00,127 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:00] "GET / HTTP/1.1" 500 -
2015-08-27 14:41:00,194 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:00] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2015-08-27 14:41:07,743 DEBUG | views | root | FUNC::::::: app.main.route.index
2015-08-27 14:41:07,743 DEBUG | views | root | ** Leaving FUNC::::::: app.main.route.index
2015-08-27 14:41:07,769 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:07] "GET / HTTP/1.1" 500 -
2015-08-27 14:41:07,776 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:07] "GET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2015-08-27 14:41:07,778 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:07] "GET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2015-08-27 14:41:07,780 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:07] "GET /?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
2015-08-27 14:41:07,797 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:07] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2015-08-27 14:41:07,798 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:07] "GET /?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
2015-08-27 14:41:07,809 INFO | _internal | werkzeug | 127.0.0.1 - - [27/Aug/2015 14:41:07] "GET /?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
